media_id,title,pdf_date,source_folder,ticker,direction,strength,reason,model
pdf_c4e6e66f56fa0b99703202f9120a53f4_7efedb72340655b01c2120e8a234192f7297249738490228,科技日报 1118 美股盘后总结.pdf,2026-07-07,美国科技日报(270),TSLA,1,0.6,原文提到特斯拉发展优势的分析，偏多,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_7efedb72340655b01c2120e8a234192f7297249738490228,科技日报 1118 美股盘后总结.pdf,2026-07-07,美国科技日报(270),BABA,0,0.3,原文中性提及阿里巴巴推出新AI应用，未给出多空判断,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_7efedb72340655b01c2120e8a234192f7297249738490228,科技日报 1118 美股盘后总结.pdf,2026-07-07,美国科技日报(270),IBM,-1,0.7,原文明确提到IBM做空机会,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_7efedb72340655b01c2120e8a234192f7297249738490228,科技日报 1118 美股盘后总结.pdf,2026-07-07,美国科技日报(270),SE,1,0.5,原文分析SE上涨原因，当日股价上涨偏多,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_7efedb72340655b01c2120e8a234192f7297249738490228,科技日报 1118 美股盘后总结.pdf,2026-07-07,美国科技日报(270),NVDA,0,0.3,原文提及英伟达财报为后续关注事件，无明确多空倾向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_7efedb72340655b01c2120e8a234192f7297249738490228,科技日报 1118 美股盘后总结.pdf,2026-07-07,美国科技日报(270),GOOGL,0,0.3,原文提及Gemini 3发布及谷歌新旅行工具对OTA行业的潜在冲击，属待观察动态，无明确多空,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ba60f32fbdfb07c7eefbed69f493c96b7297249738490228,科技日报 1122美股盘后.pdf,2026-07-07,美国科技日报(270),GOOGL,1,0.8,Gemini 3出色发布使GOOGL重回行业领导地位，NanoBanana Pro已上线Google AI Studio和Gemini API，且期权多空流向显示获较多看涨交易,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ba60f32fbdfb07c7eefbed69f493c96b7297249738490228,科技日报 1122美股盘后.pdf,2026-07-07,美国科技日报(270),NVDA,1,0.6,特朗普拟允许向中国出售H200，市场受此消息提振，利好其高端芯片对华出口,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ba60f32fbdfb07c7eefbed69f493c96b7297249738490228,科技日报 1122美股盘后.pdf,2026-07-07,美国科技日报(270),TSLA,1,0.5,周度期权多空流向显示TSLA获较多看涨交易,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ba60f32fbdfb07c7eefbed69f493c96b7297249738490228,科技日报 1122美股盘后.pdf,2026-07-07,美国科技日报(270),AMD,-1,0.5,周度期权多空流向显示AMD获看跌交易,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_7833f0fa0d0d4c97915334d0b5c3c0b17297249738490228,科技日报 1201 美股盘前.pdf,2026-07-07,美国科技日报(270),SNPS,1,0.7,英伟达投资新思科技20亿美元达成战略合作，获巨头战略入股利好,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_7833f0fa0d0d4c97915334d0b5c3c0b17297249738490228,科技日报 1201 美股盘前.pdf,2026-07-07,美国科技日报(270),NVDA,1,0.5,投资新思科技20亿美元深化生态战略合作，布局半导体产业链,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_7833f0fa0d0d4c97915334d0b5c3c0b17297249738490228,科技日报 1201 美股盘前.pdf,2026-07-07,美国科技日报(270),AMZN,0,0.3,Re:Invent大会开幕，属中性事件提及,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_732a1c92d96fefcd0325e55557db217b7297249738490228,科技日报 1202 美股盘后.pdf,2026-07-07,美国科技日报(270),QQQ,-1,0.3,QQQ跌30基点，12月开月风险偏冷,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_732a1c92d96fefcd0325e55557db217b7297249738490228,科技日报 1202 美股盘后.pdf,2026-07-07,美国科技日报(270),NVDA,1,0.7,半导体及英伟达逆势走强，且有个股利好支撑上涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_732a1c92d96fefcd0325e55557db217b7297249738490228,科技日报 1202 美股盘后.pdf,2026-07-07,美国科技日报(270),AMZN,1,0.6,亚马逊获利好支撑上涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_732a1c92d96fefcd0325e55557db217b7297249738490228,科技日报 1202 美股盘后.pdf,2026-07-07,美国科技日报(270),SHOP,-1,0.6,Shopify因负面消息承压,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_732a1c92d96fefcd0325e55557db217b7297249738490228,科技日报 1202 美股盘后.pdf,2026-07-07,美国科技日报(270),CPNG,-1,0.6,Coupang因负面消息承压,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_8071fcca17fff320059a10884c31077d7297249738490228,科技日报 1203美股盘后.pdf,2026-07-07,美国科技日报(270),MDB,1,0.8,原文明确提到MDB单日飙涨22%，成为明星个股,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_8071fcca17fff320059a10884c31077d7297249738490228,科技日报 1203美股盘后.pdf,2026-07-07,美国科技日报(270),SHOP,1,0.6,原文提到SHOP因BFCM销售数据更新而反弹,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_8071fcca17fff320059a10884c31077d7297249738490228,科技日报 1203美股盘后.pdf,2026-07-07,美国科技日报(270),ALAB,-1,0.7,原文提到ALAB因亚马逊NVLink Fusion公告下跌12%,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_36c78b71eb0d71c7a6a5bf7a7768ab407297249738490228,科技日报 1203美股盘前.pdf,2026-07-07,美国科技日报(270),MRVL,0,0.2,摘要仅提及财报数据、业绩指引及多空双方观点博弈，业绩分化，无明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_36c78b71eb0d71c7a6a5bf7a7768ab407297249738490228,科技日报 1203美股盘前.pdf,2026-07-07,美国科技日报(270),GTLB,0,0.2,摘要仅提及财报数据及多空观点博弈，无明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_36c78b71eb0d71c7a6a5bf7a7768ab407297249738490228,科技日报 1203美股盘前.pdf,2026-07-07,美国科技日报(270),CRWD,0,0.2,摘要仅提及财报数据及多空观点博弈，无明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_36c78b71eb0d71c7a6a5bf7a7768ab407297249738490228,科技日报 1203美股盘前.pdf,2026-07-07,美国科技日报(270),NFLX,0,0.2,摘要提及拟收购华纳兄弟流媒体业务，属事件性新闻，未给出多空判断,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_36c78b71eb0d71c7a6a5bf7a7768ab407297249738490228,科技日报 1203美股盘前.pdf,2026-07-07,美国科技日报(270),WBD,0,0.2,摘要提及华纳兄弟流媒体业务或被Netflix收购，无明确多空判断,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_71bbce981dd238395e4f564d8fa06bca7297249738490228,科技日报1204 美股盘前.pdf,2026-07-07,美国科技日报(270),SNOW,0,0.3,摘要仅提及业绩数据与多空观点分歧，无明确方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_71bbce981dd238395e4f564d8fa06bca7297249738490228,科技日报1204 美股盘前.pdf,2026-07-07,美国科技日报(270),CRM,0,0.3,摘要仅提及业绩数据与多空观点分歧，无明确方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_71bbce981dd238395e4f564d8fa06bca7297249738490228,科技日报1204 美股盘前.pdf,2026-07-07,美国科技日报(270),PATH,0,0.3,摘要仅提及业绩数据与多空观点分歧，无明确方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_71bbce981dd238395e4f564d8fa06bca7297249738490228,科技日报1204 美股盘前.pdf,2026-07-07,美国科技日报(270),SHOP,0,0.2,提及机构评级调整，但未说明上调或下调,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_71bbce981dd238395e4f564d8fa06bca7297249738490228,科技日报1204 美股盘前.pdf,2026-07-07,美国科技日报(270),GOOGL,0,0.2,提及机构评级调整与业务动态，方向不明,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_71bbce981dd238395e4f564d8fa06bca7297249738490228,科技日报1204 美股盘前.pdf,2026-07-07,美国科技日报(270),META,0,0.2,评级调整方向不明；挖角苹果设计高管未附多空判断,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_71bbce981dd238395e4f564d8fa06bca7297249738490228,科技日报1204 美股盘前.pdf,2026-07-07,美国科技日报(270),AMZN,0,0.2,提及机构评级调整，但未说明上调或下调,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_71bbce981dd238395e4f564d8fa06bca7297249738490228,科技日报1204 美股盘前.pdf,2026-07-07,美国科技日报(270),AAPL,0,0.2,仅提及设计高管被Meta挖角，无多空判断,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_448ddc2323f31ed22d72cb8e872088c57297249738490228,科技日报 1208 美股盘前.pdf,2026-07-07,美国科技日报(270),CFLT,1,0.7,IBM拟收购CFLT，作为被收购标的通常获得收购溢价，明确利好,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_448ddc2323f31ed22d72cb8e872088c57297249738490228,科技日报 1208 美股盘前.pdf,2026-07-07,美国科技日报(270),TSM,1,0.7,因AI需求扩张CoWoS产能，获机构上调目标价,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_448ddc2323f31ed22d72cb8e872088c57297249738490228,科技日报 1208 美股盘前.pdf,2026-07-07,美国科技日报(270),WBD,1,0.5,Netflix拟收购WBD，作为收购目标通常受益，但机构存在多空分歧，强度打折,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_448ddc2323f31ed22d72cb8e872088c57297249738490228,科技日报 1208 美股盘前.pdf,2026-07-07,美国科技日报(270),META,1,0.4,收购AI硬件初创公司、与新闻出版商合作，积极拓展AI布局,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_448ddc2323f31ed22d72cb8e872088c57297249738490228,科技日报 1208 美股盘前.pdf,2026-07-07,美国科技日报(270),NFLX,0,0.3,拟收购WBD引发机构多空分歧，方向不明,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_448ddc2323f31ed22d72cb8e872088c57297249738490228,科技日报 1208 美股盘前.pdf,2026-07-07,美国科技日报(270),TSLA,0,0.3,机构评级出现分化，多空方向不明确,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_448ddc2323f31ed22d72cb8e872088c57297249738490228,科技日报 1208 美股盘前.pdf,2026-07-07,美国科技日报(270),AAPL,0,0.3,机构评级出现分化，多空方向不明确,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_448ddc2323f31ed22d72cb8e872088c57297249738490228,科技日报 1208 美股盘前.pdf,2026-07-07,美国科技日报(270),PINS,0,0.3,机构评级出现分化，多空方向不明确,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_448ddc2323f31ed22d72cb8e872088c57297249738490228,科技日报 1208 美股盘前.pdf,2026-07-07,美国科技日报(270),IBM,0,0.2,拟收购CFLT，作为收购方市场影响中性,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_448ddc2323f31ed22d72cb8e872088c57297249738490228,科技日报 1208 美股盘前.pdf,2026-07-07,美国科技日报(270),ARM,0,0.2,拟在韩国设立芯片培训机构，中性业务动态,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_cccff61e72b8a8fd1444207d38cb5a087297249738490228,科技日报 1209 美股盘前.pdf,2026-07-07,美国科技日报(270),NVDA,0,0.2,摘要仅提及英伟达H200芯片中国访问限制政策，未明确该政策对公司的多空影响方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_9641801ecc55c231ffe5011ae7100d327297249738490228,科技日报 1210.pdf,2026-07-07,美国科技日报(270),TSM,0,0.1,摘要仅提及台积电销售数据及全年营收预期，未给出明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_9641801ecc55c231ffe5011ae7100d327297249738490228,科技日报 1210.pdf,2026-07-07,美国科技日报(270),NVDA,0,0.1,摘要提及H200采购讨论与走私监管动态，采购与监管影响并存，方向不明确,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_dea5d19e914518d328e3dad4808f44c77297249738490228,科技日报 1210美股盘后.pdf,2026-07-07,美国科技日报(270),META,-1,0.6,原文明确提到META因调整AI模型开源策略而下跌,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_dea5d19e914518d328e3dad4808f44c77297249738490228,科技日报 1210美股盘后.pdf,2026-07-07,美国科技日报(270),ROKU,1,0.6,原文明确提到ROKU受并购传闻利好上涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_dea5d19e914518d328e3dad4808f44c77297249738490228,科技日报 1210美股盘后.pdf,2026-07-07,美国科技日报(270),NVDA,1,0.5,原文提到英伟达锁定EML激光产能，反映需求强劲并保障供应链,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_1842d4f0ae506a03029e88125b4be6157297249738490228,科技日报 1217 美股盘前.pdf,2026-07-07,美国科技日报(270),ORCL,-1,0.6,摘要明确提及甲骨文数据中心融资遇阻，属负面进展,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_1842d4f0ae506a03029e88125b4be6157297249738490228,科技日报 1217 美股盘前.pdf,2026-07-07,美国科技日报(270),AMZN,1,0.5,OpenAI与亚马逊商谈超100亿美元融资及AI芯片合作，利好其云与AI芯片业务，但仍在商谈阶段,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_1842d4f0ae506a03029e88125b4be6157297249738490228,科技日报 1217 美股盘前.pdf,2026-07-07,美国科技日报(270),HUT,1,0.6,Hut 8为Anthropic建造AI数据中心，属实质性业务订单,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_1842d4f0ae506a03029e88125b4be6157297249738490228,科技日报 1217 美股盘前.pdf,2026-07-07,美国科技日报(270),META,0,0.3,计划发布新AI模型，仅为中性产品动态提及,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e1c467cf8685c0f9b677161c5b97a3ce7297249738490228,科技日报 1218美股盘前.pdf,2026-07-07,美国科技日报(270),MU,1,0.85,美光财报超预期且指引强劲，AI需求驱动存储行业进入结构性上行周期，HBM 2026年产能已全部签约,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e1c467cf8685c0f9b677161c5b97a3ce7297249738490228,科技日报 1218美股盘前.pdf,2026-07-07,美国科技日报(270),GEV,0,0.1,摘要仅提及机构调整评级，未说明上调或下调,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e1c467cf8685c0f9b677161c5b97a3ce7297249738490228,科技日报 1218美股盘前.pdf,2026-07-07,美国科技日报(270),PYPL,0,0.1,摘要仅提及机构调整评级，多空方向不明,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e1c467cf8685c0f9b677161c5b97a3ce7297249738490228,科技日报 1218美股盘前.pdf,2026-07-07,美国科技日报(270),AMZN,0,0.1,摘要仅提及机构调整评级，多空方向不明,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e1c467cf8685c0f9b677161c5b97a3ce7297249738490228,科技日报 1218美股盘前.pdf,2026-07-07,美国科技日报(270),CART,-1,0.3,摘要提及FTC调查Instacart，监管压力构成潜在负面,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e1c467cf8685c0f9b677161c5b97a3ce7297249738490228,科技日报 1218美股盘前.pdf,2026-07-07,美国科技日报(270),DASH,0,0.1,摘要提及与OpenAI合作及监管相关动态，多空方向不明确,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_7b87c5b210e67e4f83c0570dd1e427ed7297249738490228,科技日报 20260105 美股盘前.pdf,2026-07-07,美国科技日报(270),ASML,1,0.7,伯恩斯坦上调ASML评级,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_7b87c5b210e67e4f83c0570dd1e427ed7297249738490228,科技日报 20260105 美股盘前.pdf,2026-07-07,美国科技日报(270),AMD,1,0.6,Aletheia重申AMD买入评级,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_08b5f759cbee3d8edfa20954b591ceac7297249738490228,科技日报 1219美股盘前.pdf,2026-07-07,美国科技日报(270),LYFT,-1,0.7,因自动驾驶风险被机构下调评级,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_08b5f759cbee3d8edfa20954b591ceac7297249738490228,科技日报 1219美股盘前.pdf,2026-07-07,美国科技日报(270),RIVN,1,0.6,因业务利好被机构上调目标价,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_08b5f759cbee3d8edfa20954b591ceac7297249738490228,科技日报 1219美股盘前.pdf,2026-07-07,美国科技日报(270),HUT,1,0.6,因业务利好被机构上调目标价,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_08b5f759cbee3d8edfa20954b591ceac7297249738490228,科技日报 1219美股盘前.pdf,2026-07-07,美国科技日报(270),ADBE,1,0.4,与Runway达成AI视频合作，利好其AI视频业务布局,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_08b5f759cbee3d8edfa20954b591ceac7297249738490228,科技日报 1219美股盘前.pdf,2026-07-07,美国科技日报(270),META,0,0.2,提及新AI模型研发，属中性业务动态,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_08b5f759cbee3d8edfa20954b591ceac7297249738490228,科技日报 1219美股盘前.pdf,2026-07-07,美国科技日报(270),AMD,0,0.2,提及AI半导体股估值分析，未给出明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_08b5f759cbee3d8edfa20954b591ceac7297249738490228,科技日报 1219美股盘前.pdf,2026-07-07,美国科技日报(270),PDD,0,0.2,拼多多人事变动，中性提及,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a924790b9ba5177ef00c21253e77faee7297249738490228,科技日报 0107美股盘后.pdf,2026-07-07,美国科技日报(270),SNDK,1,0.6,存储供需紧张、DRAM/企业级SSD有望获估值重估，原文建议围绕SNDK进行波段交易,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a924790b9ba5177ef00c21253e77faee7297249738490228,科技日报 0107美股盘后.pdf,2026-07-07,美国科技日报(270),MU,1,0.6,存储供需紧张、DRAM/企业级SSD有望获估值重估，原文建议围绕MU进行波段交易,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a924790b9ba5177ef00c21253e77faee7297249738490228,科技日报 0107美股盘后.pdf,2026-07-07,美国科技日报(270),AMD,0,0.2,仅提及在本轮AI行情中表现相对滞后，无明确多空判断,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a924790b9ba5177ef00c21253e77faee7297249738490228,科技日报 0107美股盘后.pdf,2026-07-07,美国科技日报(270),NVDA,0,0.2,仅提及在本轮AI行情中表现相对滞后，无明确多空判断,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_1ed607940eaffefd1f8aba7e4ae497b07297249738490228,科技日报 0109美股盘前.pdf,2026-07-07,美国科技日报(270),META,1,0.5,原文明确提到Meta签署核能协议为AI超级集群供电，保障AI基础设施能源供应，属正面业务进展,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_b8ce863ea2c804d74ac257586d3c08537297249738490228,科技日报 0108美股盘后.pdf,2026-07-07,美国科技日报(270),INTC,1,0.7,因CPU供需利好上涨，且周度期权流向显示获看涨布局,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_b8ce863ea2c804d74ac257586d3c08537297249738490228,科技日报 0108美股盘后.pdf,2026-07-07,美国科技日报(270),AMZN,1,0.5,周度期权流向显示获看涨布局,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_b8ce863ea2c804d74ac257586d3c08537297249738490228,科技日报 0108美股盘后.pdf,2026-07-07,美国科技日报(270),FSLR,-1,0.6,原文提及第一太阳能等个股看跌情绪较浓,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_b8ce863ea2c804d74ac257586d3c08537297249738490228,科技日报 0108美股盘后.pdf,2026-07-07,美国科技日报(270),NVDA,1,0.4,现代汽车因与英伟达合作预期大涨，合作生态扩张利好英伟达,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_b8ce863ea2c804d74ac257586d3c08537297249738490228,科技日报 0108美股盘后.pdf,2026-07-07,美国科技日报(270),BX,-1,0.45,特朗普禁止企业持有单户住宅言论对黑石造成明显冲击,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_b8ce863ea2c804d74ac257586d3c08537297249738490228,科技日报 0108美股盘后.pdf,2026-07-07,美国科技日报(270),RTX,-1,0.3,特朗普限制国防承包商高管薪酬言论带来监管压力,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_217eab6214bf1061f69f752cd4ab704e7297249738490228,科技日报 0120 美股盘前.pdf,2026-07-07,美国科技日报(270),NOW,1,0.6,OpenAI与ServiceNow签署三年协议，将AI模型整合至商业软件，属明确利好,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_feb535959f4fd08f5b43ae97a6f774c77297249738490228,科技日报 0112 美股盘前.pdf,2026-07-07,美国科技日报(270),GOOGL,0,0.2,扩展Gemini AI购物功能并引入个性化广告，属产品动态，摘要未给出明确多空评价,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_feb535959f4fd08f5b43ae97a6f774c77297249738490228,科技日报 0112 美股盘前.pdf,2026-07-07,美国科技日报(270),MSFT,0,0.1,摘要提及机构评级调整，但未说明上调还是下调，方向无法判断,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_feb535959f4fd08f5b43ae97a6f774c77297249738490228,科技日报 0112 美股盘前.pdf,2026-07-07,美国科技日报(270),SHOP,0,0.1,摘要提及机构评级调整，但未说明上调还是下调，方向无法判断,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_feb535959f4fd08f5b43ae97a6f774c77297249738490228,科技日报 0112 美股盘前.pdf,2026-07-07,美国科技日报(270),DDOG,0,0.1,摘要提及机构评级调整，但未说明上调还是下调，方向无法判断,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_feb535959f4fd08f5b43ae97a6f774c77297249738490228,科技日报 0112 美股盘前.pdf,2026-07-07,美国科技日报(270),TSM,0,0.1,提及台积电产能规划，无明确多空倾向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_feb535959f4fd08f5b43ae97a6f774c77297249738490228,科技日报 0112 美股盘前.pdf,2026-07-07,美国科技日报(270),MU,0,0.1,提及美光存储产能释放预期，多空方向不明确,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_feb535959f4fd08f5b43ae97a6f774c77297249738490228,科技日报 0112 美股盘前.pdf,2026-07-07,美国科技日报(270),DUOL,0,0.1,多邻国人事变动，无明确多空倾向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e3e485f60cad184a896b92d6036c9f8a7297249738490228,科技日报 0116美股盘后.pdf,2026-07-07,美国科技日报(270),TSM,1,0.8,台积电亮眼财报带动AI半导体板块风险偏好上行，股价涨4.4%,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e3e485f60cad184a896b92d6036c9f8a7297249738490228,科技日报 0116美股盘后.pdf,2026-07-07,美国科技日报(270),ASML,1,0.6,受台积电财报带动半导体板块走强，股价涨6%,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e3e485f60cad184a896b92d6036c9f8a7297249738490228,科技日报 0116美股盘后.pdf,2026-07-07,美国科技日报(270),AMAT,1,0.6,受台积电财报带动半导体板块走强，股价涨6%,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e3e485f60cad184a896b92d6036c9f8a7297249738490228,科技日报 0116美股盘后.pdf,2026-07-07,美国科技日报(270),RDDT,-1,0.7,调研数据疲软及新竞争对手Digg公开测试，股价跌9%,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e3e485f60cad184a896b92d6036c9f8a7297249738490228,科技日报 0116美股盘后.pdf,2026-07-07,美国科技日报(270),INTC,1,0.5,周度期权流向显示为看涨热门标的,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e3e485f60cad184a896b92d6036c9f8a7297249738490228,科技日报 0116美股盘后.pdf,2026-07-07,美国科技日报(270),AMZN,1,0.5,周度期权流向显示为看涨热门标的,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e3e485f60cad184a896b92d6036c9f8a7297249738490228,科技日报 0116美股盘后.pdf,2026-07-07,美国科技日报(270),NVDA,1,0.5,周度期权流向显示为看涨热门标的,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e3e485f60cad184a896b92d6036c9f8a7297249738490228,科技日报 0116美股盘后.pdf,2026-07-07,美国科技日报(270),NVO,-1,0.5,周度期权流向显示为看跌热门标的,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_e3e485f60cad184a896b92d6036c9f8a7297249738490228,科技日报 0116美股盘后.pdf,2026-07-07,美国科技日报(270),AAPL,-1,0.5,周度期权流向显示为看跌热门标的,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_74b5978efab93940009282f00b64366e7297249738490228,科技日报 0122 美股盘前.pdf,2026-07-07,美国科技日报(270),DDOG,0,0.2,机构发布评级调整及业绩预期，但未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_74b5978efab93940009282f00b64366e7297249738490228,科技日报 0122 美股盘前.pdf,2026-07-07,美国科技日报(270),GOOGL,0,0.2,机构发布评级调整及业绩预期，但未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_74b5978efab93940009282f00b64366e7297249738490228,科技日报 0122 美股盘前.pdf,2026-07-07,美国科技日报(270),META,0,0.2,机构发布评级调整及业绩预期，但未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_74b5978efab93940009282f00b64366e7297249738490228,科技日报 0122 美股盘前.pdf,2026-07-07,美国科技日报(270),MSFT,0,0.2,机构发布评级调整及业绩预期，但未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_74b5978efab93940009282f00b64366e7297249738490228,科技日报 0122 美股盘前.pdf,2026-07-07,美国科技日报(270),AAPL,-1,0.3,降价促销通常反映终端需求承压或利润率压力,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_74b5978efab93940009282f00b64366e7297249738490228,科技日报 0122 美股盘前.pdf,2026-07-07,美国科技日报(270),TSLA,1,0.35,推出FSD相关保险，FSD商业化生态持续推进,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_74b5978efab93940009282f00b64366e7297249738490228,科技日报 0122 美股盘前.pdf,2026-07-07,美国科技日报(270),BABA,1,0.4,计划推动AI芯片部门平头哥IPO，有望释放业务价值,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_4893591b0dd678e067507fd6e6be11087297249738490228,科技日报 0121 美股盘前.pdf,2026-07-07,美国科技日报(270),AMD,0,0.2,摘要仅提及机构调整评级及目标价，未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_4893591b0dd678e067507fd6e6be11087297249738490228,科技日报 0121 美股盘前.pdf,2026-07-07,美国科技日报(270),DDOG,0,0.2,摘要仅提及机构调整评级及目标价，未明确多空方向,glm-5.3
